"","2.5%","25%","50%","75%","97.5%"
"Body",0.526580514813927,2.8771225645278,4.00013709171258,5.29083569568051,7.80960051017272
"DenseFeathers",-4.17579157364827,-0.95662883354703,0.434003444567537,1.79795600852416,4.48335924480305
"HeadCrest",-17.9130926351392,-8.14336615555163,-4.44633558268349,-1.20999321673244,3.337643139563
"Leg",-0.247448792284508,2.08252255876004,3.35531098103734,4.51564292901749,6.98327218121009
"LowerEyeSpots",-4.25055430495716,-1.36368070559988,0.00237758230100571,1.34812882675204,3.91942222986443
"LowerFishtail",-1.02137905813217,1.34241584301311,2.53062134253841,3.69055380643034,6.03972426387794
"Scales",-14.3441203662076,-7.03393025179231,-4.07111185990554,-1.35424645347757,1.79015260539313
"UpperEyeSpots",-1.6760552784486,0.441743102967253,1.59793737764525,2.73353654803398,4.64837096607968
"UpperFishtail",-6.65069040457485,-3.57312132186025,-2.0467742060851,-0.720728403719171,1.68568035547236
"Mean",-8.26218977365847,-6.38864654674556,-5.48855045921932,-4.60695761183395,-2.87693118708463
"female std",0.0416560706483427,0.432995490213601,0.964501834237711,1.61354453922874,3.29048857862704
"male std",0.052136194144511,0.558192250461215,1.17988014727276,2.0671835976374,3.6892100526435
"disp std",3.38017441484884,3.71082100041362,3.85370821591917,3.94048323052481,3.99299798725606
