"","2.5%","25%","50%","75%","97.5%"
"Body",0.339563207744978,1.03824263982312,1.38402406018961,1.77096828829079,2.46201057539268
"DenseFeathers",0.634399243053028,1.41169526032107,1.75271900183672,2.12927378426962,2.83540120453091
"HeadCrest",-0.371860968813147,0.52092355387664,0.919931183687637,1.33253897161742,2.00608894529355
"Leg",0.229534115704177,0.940295425678313,1.31892555307743,1.65124387720014,2.33425682536214
"LowerEyeSpots",-0.00178080873350496,0.693916211610262,1.03351302741728,1.37768146164081,2.09962322705149
"LowerFishtail",0.118293519108506,0.765813308213972,1.12123560343806,1.45414327667457,2.11734706814582
"Scales",-2.39823634160753,-1.53366135613992,-1.13793303668108,-0.761223223129066,-0.0524625194079809
"UpperEyeSpots",-3.66351797298451,-2.93835056164176,-2.56216925115195,-2.21518524985,-1.56854028646367
"UpperFishtail",-4.90995831030013,-4.17638892168141,-3.79506728132481,-3.43073780493313,-2.71135413192873
"Mean",-2.71295498040876,-1.94040135631591,-1.65273975134256,-1.3787720593782,-0.752176236223774
"female std",0.0201482342396213,0.175356888940619,0.382666206586808,0.620948292275891,1.15899032836728
"male std",0.0790380661070848,0.402263423334254,0.659619679658245,1.00354647335718,2.27449404482617
"disp std",1.7404929191497,1.94310911374669,2.05743987295262,2.19168893197038,2.4980967565842
