"","2.5%","25%","50%","75%","97.5%"
"BlackFluff",-18.3763937804406,-12.2096362357027,-9.49763559316981,-7.1666721948824,-4.13113216321426
"DenseFeathers",0.144502835782738,1.35878713391986,2.02875639521236,2.67182500862841,3.92830760454603
"Leg",-3.31710063933529,-1.59489199401824,-0.771382349181273,-0.00518418492177841,1.3984341904483
"LongFeathers",-5.20244534827174,-3.68626214491776,-2.93003597998507,-2.14355379179319,-0.833521452307116
"LowerEyeSpots",2.44536053504404,3.41798117934443,3.94568271950941,4.52598761588207,5.82983087133876
"LowerFishtails",2.42940050169352,3.50755360075463,4.02905268779839,4.63732121476339,5.6646544680616
"UpperEyeSpots",-1.94025814711924,-0.792100802706413,-0.256982788783492,0.36204762139575,1.43673508340262
"UpperFishtails",-1.59385596972015,-0.485079568406801,0.199038000277079,0.860929866760563,1.99095067168784
"WhitePuff",-3.2048347482873,-1.57441273490338,-0.729772768607615,0.0514833637495236,1.36987057714356
"Wing",2.78485981485537,3.80728763355032,4.40124725214244,4.97895414289039,6.14761384933454
"Mean",-8.47835238394561,-6.90259395535993,-6.02172216732069,-5.0965356005623,-3.08374595979875
"female std",1.6750901260631,2.2943973585928,2.80677008353328,3.23835311209617,3.915013847226
"male std",1.16983654136942,2.07438110728629,2.66297556825168,3.22819212604201,3.94632700526616
"disp std",2.37049438007872,2.76405656095973,2.97445523842736,3.20426227594882,3.65066120680409
