"","2.5%","25%","50%","75%","97.5%"
"BlackFluff",-17.8550518161298,-12.1227372397752,-9.60501796959081,-7.41501996871014,-4.48070766981558
"DenseFeathers",-0.553014987249854,0.684987430524198,1.22505877440556,1.88182178247606,2.9959336306281
"Leg",-2.57483524680415,-1.10264109322807,-0.310789839657407,0.309277919263064,1.73181082435159
"LongFeathers",-4.61849623161422,-3.20624793923565,-2.5028027834302,-1.78971213055741,-0.463963015081619
"LowerEyeSpots",2.17168354972382,3.05996156782118,3.60849880181377,4.14856753660761,5.19952021062742
"LowerFishtails",2.2708715384234,3.13818382369729,3.71500949675286,4.27993144798918,5.43199438312674
"UpperEyeSpots",-1.93799993388932,-0.739218445009107,-0.157490015888151,0.396120967510873,1.41189422848907
"UpperFishtails",-1.93336774514671,-0.761456010113661,-0.201157833858835,0.415243200600475,1.55143031399248
"WhitePuff",-1.6771160570286,-0.398060625878228,0.264276659224834,0.953371740819447,2.07119651632384
"Wing",2.8514995909783,3.86084454515539,4.41353511530492,4.91783768521348,6.01559061795462
"Mean",-9.63447409231851,-7.89350950464502,-7.06663746552009,-6.19114086138138,-4.05912900476504
"female std",1.90309897961673,2.67909103525728,3.09279060938883,3.49423058838904,3.94967307633325
"male std",1.7542677517807,2.81988061606817,3.3285831347544,3.6763861847311,3.9720259403546
"disp std",2.63213152895581,2.98707280689287,3.19834116245322,3.40237392202013,3.82105683007333
