"","2.5%","25%","50%","75%","97.5%"
"BrownTail",-0.679661556844755,-0.214611724563813,0.0256925241030402,0.255362349903259,0.720729907202057
"BrownWingBrownBody",-0.104434425844976,0.402311324284166,0.637317938875936,0.883816828366684,1.37610112402303
"GreenNeck",-0.785075501490583,-0.286694696359899,-0.0464774166568661,0.20410679620018,0.710855119944977
"HeadCrest",-1.41163365878793,-0.825787256708867,-0.538846296786984,-0.278327966987821,0.204563096568298
"Leg",-0.770148554813837,-0.295148122709944,-0.0388903719502601,0.203184588193898,0.665283783924534
"WhiteChest",-0.759340442124085,-0.269410650071311,-0.00345528673053225,0.229901331183551,0.722285379649739
"Mean",-2.68402255391462,-2.07538607531257,-1.87527958979,-1.67101820696561,-0.930795689151502
"female std",0.0190101540094165,0.191350613535344,0.379289785685669,0.587098547819602,1.01002897522512
"male std",0.0278072354875749,0.211794916465816,0.470440576276865,0.888392424140915,2.07341808832917
"disp std",1.41658532774582,1.593455365093,1.70730370739384,1.82997920195773,2.1018703722211
