"","2.5%","25%","50%","75%","97.5%"
"DenseFeathers",-4.92043617441796,-2.11801701368597,-0.748632254410667,0.533449426575507,2.63744794855519
"Leg",-4.80315609619131,-1.96022599273012,-0.556901806763807,0.748004125667881,2.89624675495584
"LongFeathers",-6.58163204405166,-3.53437421343724,-2.22085621968609,-0.964057784270554,1.47128052482336
"LowerEyeSpots",-0.992602549459902,0.784291907269779,1.74580496397627,2.76036373474632,4.71957150440603
"LowerFishtails",-0.215917793462381,1.61784828919786,2.62312554371627,3.61663545234801,5.51145835204586
"UpperEyeSpots",-5.47975389174465,-3.53189488395493,-2.33461834400853,-1.13649075335504,0.778936271197592
"UpperFishtails",-5.11187995840621,-2.75286427145506,-1.57114552394464,-0.432558674234612,1.7302791621996
"WhitePuff",-2.10490254600947,0.434319332989074,1.56621574081985,2.70011431829879,4.78135633731971
"Wing",-1.37798997090167,0.79826383064639,1.84489844611032,2.90380880995023,4.73552250929736
"Mean",-9.88356918294294,-8.03598382168994,-6.97178826869497,-5.98739524773656,-3.8501733359814
"male std",1.16933858405846,2.40262913348864,3.02241292786399,3.52431623679997,3.94783406901296
"disp std",3.21755745316035,3.63430941982854,3.80786998040713,3.91962860719607,3.99311898871039
