"","2.5%","25%","50%","75%","97.5%"
"Body",0.905177966635307,2.00849671774606,2.60850402593002,3.18893569652507,4.2561366371006
"DenseFeathers",-0.122443862900128,0.933302768383853,1.51805048745789,2.0410410105941,3.21178542177955
"HeadCrest",-4.61276232169442,-2.76854032279255,-1.9562875292074,-1.09596834725808,0.221287840383078
"Leg",0.295463599411011,1.50490708164817,2.0412019395969,2.62644454957703,3.78635363129346
"LowerEyeSpots",0.0339663740135857,1.14505578983674,1.72871639734871,2.34209422445608,3.58325916816769
"LowerFishtail",-0.179714292296184,0.99015383689178,1.53265917830229,2.08065495084956,3.3177407606061
"Scales",-4.281894973755,-2.65544722353448,-2.00241266460345,-1.30723344359898,-0.101303335004859
"UpperEyeSpots",-3.34358354136809,-2.20990324244126,-1.58449591447294,-0.985366053096704,0.101899327663955
"UpperFishtail",-5.64528484725603,-4.4184487819109,-3.81540338368928,-3.21666981686249,-2.12340770100109
"Mean",-3.29308088203613,-2.31855649642781,-1.93645746123994,-1.50966960887064,-0.211157776327536
"female std",0.0283477737358669,0.250430470060199,0.51028571013388,0.868877632860075,1.88321330588384
"male std",0.0362080144644753,0.311823265959532,0.68296702113028,1.22749669857606,3.27811340248974
"disp std",1.93041617919326,2.26922669023623,2.49310058097977,2.71467064418953,3.25892552575636
