"","2.5%","25%","50%","75%","97.5%"
"BrownTail",-0.649185426339577,-0.00799458198152975,0.324743507739808,0.663940389680223,1.22141254270552
"BrownWingBrownBody",-0.369522965004807,0.301713722145697,0.637745700388798,0.930431763537426,1.56112534604167
"GreenNeck",-1.00611434343623,-0.393940656188772,-0.0810368570828969,0.240035229129571,0.873759235577195
"HeadCrest",-1.72357185809712,-1.08893645520193,-0.721134226226077,-0.342624331765456,0.27861416838244
"Leg",-1.07644601989936,-0.512232146616967,-0.177868490599497,0.157599253234285,0.811599520590886
"WhiteChest",-0.884522555588842,-0.333023735986125,0.0294287621716401,0.353767630855038,0.981498771963936
"Mean",-2.93880441598018,-2.21141272144818,-1.92445109392749,-1.61689113254263,-0.745290590734473
"female std",0.0248329543649451,0.254229501531284,0.503757309026091,0.838087226289543,1.56960872878622
"male std",0.0181589900590124,0.275400386953059,0.646699602300381,1.15498360492643,2.70257395831048
"disp std",1.58912667163847,1.83742694531768,1.98452826982409,2.13843637327989,2.49994928462586
