"","2.5%","25%","50%","75%","97.5%"
"BrownTail",-0.499065006624926,0.189788530240644,0.561406561640858,0.91824413882944,1.67495975566214
"BrownWingBrownBody",-0.851897958295533,-0.04414284466469,0.301453785012392,0.670971623877062,1.43613855790775
"GreenNeck",-1.34624604119053,-0.582825329324493,-0.204292753730461,0.169176989246191,0.830477872245396
"HeadCrest",-2.2294139917106,-1.31810536651274,-0.871596972603278,-0.460069129135606,0.38598765115646
"Leg",-1.32068399329597,-0.528167043028109,-0.121988547702729,0.225159511823823,0.981998456648214
"WhiteChest",-0.665208492250703,0.0148603027945533,0.388272713340958,0.74806274043009,1.48328998654763
"Mean",-4.50033955662707,-3.29104150492993,-2.8768996799457,-2.49280823831096,-1.33398068415368
"female std",0.0308640928286452,0.292173841753227,0.551452577576118,0.883535192096412,1.887545184006
"male std",0.0586222925055268,0.663424047014066,1.2803747953201,2.16569610485052,3.61527755648317
"disp std",1.95651983076272,2.22424436675547,2.39908182345607,2.58865599713197,2.99562420070489
