"","2.5%","25%","50%","75%","97.5%"
"BrownTail",-0.468704755763941,0.0207172947882523,0.340083001222463,0.59991609553124,1.13945415673645
"BrownWingBrownBody",-0.366254442456203,0.106804480588728,0.419616649745134,0.703773348912008,1.18591772486638
"GreenNeck",-0.918028132208175,-0.420307446738749,-0.15407938524745,0.104885292370144,0.592899008531484
"HeadCrest",-1.67543064963703,-1.02101414363815,-0.728453552990011,-0.423312517398947,0.180562594023557
"Leg",-0.945822872653632,-0.363790498945331,-0.0922405157792749,0.195229694920868,0.73148768521025
"WhiteChest",-0.537608754421738,-0.0336256138630658,0.231112747339169,0.517211162373697,1.05790661213624
"Mean",-3.92019241853096,-2.92894889858527,-2.57869044853967,-2.27856169915771,-1.43698324340775
"female std",0.0266232905045186,0.332564185751095,0.548944733884528,0.776095225579405,1.31962314209013
"male std",0.0442832351341472,0.49319147672574,1.04888440043323,1.67242199664458,3.26922907851962
"disp std",1.67504015790528,1.88959371629522,2.01346142978918,2.15466890608916,2.44322937636529
