"","2.5%","25%","50%","75%","97.5%"
"Body",0.44015422109668,1.06488154429264,1.42253161923278,1.74969118218775,2.48002771974364
"DenseFeathers",0.107440038930453,0.782214763486856,1.13228549214368,1.48781221741458,2.11169373229133
"HeadCrest",-0.411260586574904,0.397998174761022,0.809341526144792,1.1914550988766,1.93531718900532
"Leg",-0.227675244058267,0.511124245678432,0.849137765001884,1.20766381805564,1.81522673415348
"LowerEyeSpots",0.270599858642499,0.854161688861557,1.19993564018304,1.53415375994935,2.22204331910851
"LowerFishtail",-0.0191572003691721,0.618696377658613,0.92749163760268,1.26614861382467,1.8975409629311
"Scales",-0.675145688748347,0.0259197947951725,0.419485610659625,0.800552659348297,1.51419900746139
"UpperEyeSpots",-3.79220988812892,-3.15996717133345,-2.81303075679554,-2.47317705097389,-1.73624822639333
"UpperFishtail",-5.00780506253975,-4.2783567072002,-3.93359953245911,-3.58177398026189,-2.91144936852693
"Mean",-2.76916839996096,-1.97405319080688,-1.67514632159397,-1.38038393655682,-0.697780927482389
"female std",0.0154741370687941,0.186454346716418,0.381152596737226,0.596670607905592,1.12229228613362
"male std",0.214808578234844,0.600293449227368,0.879901462728657,1.25434518621034,2.43671096266038
"disp std",1.88846804287774,2.09182826772606,2.20674794078954,2.33182146200535,2.61615049766254
