"","2.5%","25%","50%","75%","97.5%"
"Body",0.907722536040538,2.04916994721608,2.66359974823067,3.32788610308094,4.6666153113442
"DenseFeathers",-0.269592167016409,0.919064867908721,1.52128442578465,2.17401154614642,3.49526744407551
"HeadCrest",-4.6321217941326,-2.73088996421151,-1.74282555190666,-0.878522388036779,0.639808495541575
"Leg",-0.241480837201651,0.970090642819242,1.51853555538216,2.1344798513996,3.4611871434459
"LowerEyeSpots",0.328643621185241,1.41442167226998,2.0033904165658,2.66156394604916,4.02832579605035
"LowerFishtail",0.0607806183939983,1.19794460831345,1.83212403169386,2.42715470096143,3.46662876905101
"Scales",-4.09094735137803,-2.42065965336593,-1.76116427228166,-0.947796747356611,0.373255908730799
"UpperEyeSpots",-3.29754248468202,-2.24978084042227,-1.59692678097908,-1.0412311683201,0.197844704341399
"UpperFishtail",-6.56532838656438,-5.13628537045858,-4.42352091762013,-3.75690957958852,-2.52131291389314
"Mean",-3.23667326222219,-2.47132548097102,-2.13965134405758,-1.82429530669967,-0.872719448128563
"male std",0.0217776815202745,0.262373254131219,0.564657773220621,1.05102327531653,2.79430217412758
"disp std",2.05742584080611,2.43144743910312,2.67032417663262,2.90842933875066,3.45069437814116
