"","2.5%","25%","50%","75%","97.5%"
"Body",0.882015944091328,2.01154017354843,2.6234660560224,3.19249441096772,4.40918736283493
"DenseFeathers",-0.194683572237165,0.920319795690218,1.52502811409995,2.08576979324381,3.24841584661719
"HeadCrest",-4.61232569241005,-2.84298176150663,-1.99529258834612,-1.12204537628738,0.175158599520467
"Leg",0.219467892445842,1.31263332022222,1.9640208872603,2.56183647150928,3.55176095245293
"LowerEyeSpots",0.114422341664132,1.15666223119429,1.75370010828382,2.33894202086486,3.47179021398087
"LowerFishtail",-0.0191094427105751,0.983432454279832,1.58991408295551,2.13930820942597,3.28276387259007
"Scales",-4.23669867382071,-2.63445542004723,-1.89586031973141,-1.2774376959853,-0.0905229898712041
"UpperEyeSpots",-3.38123550838146,-2.15665728932176,-1.68519110578562,-1.05728542772996,0.11827751675584
"UpperFishtail",-5.53848507288446,-4.37337124868987,-3.8008749707478,-3.1961199340998,-2.05526407599919
"Mean",-3.33682366281414,-2.31502148509276,-1.92725583031214,-1.54330468228287,-0.350356505865049
"female std",0.0196844869758493,0.242283556088095,0.503528540154583,0.838917187300979,2.00820851440727
"male std",0.0280597483479665,0.307744571429766,0.667709459903006,1.27344920200115,3.21212201094083
"disp std",1.97710504803056,2.29616283520803,2.49326394727073,2.74473856777688,3.29431629148351
