"","2.5%","25%","50%","75%","97.5%"
"BlackFluff",-16.7619304065136,-9.58821663677684,-6.57394772065515,-3.78034014893856,-0.25542828701179
"DenseFeathers",-4.2054043281767,-1.24795636527244,0.00656917617547448,1.46800506667722,4.01770088229282
"Leg",-4.59667213309201,-1.44841170217325,0.0537320876991023,1.3613222020934,3.80362396315273
"LongFeathers",-5.53465648394718,-3.00852795788195,-1.53641033849401,-0.223398668611552,2.33267154464635
"LowerEyeSpots",-0.387227878909371,1.84143911078283,2.84504363426872,3.7713797000767,5.77772630507146
"LowerFishtails",0.705573970024386,2.45341226800666,3.61991551433213,4.62807485610414,6.66247467942703
"UpperEyeSpots",-5.15530559129341,-2.83552908462414,-1.59594882604878,-0.472193526363174,1.78608412514771
"UpperFishtails",-4.83978167686969,-2.25310919758467,-1.05267604147991,0.16629086217168,2.30190658038448
"WhitePuff",-1.1504704481162,1.09927669697656,2.24303796366932,3.3008241519328,5.41761485945492
"Wing",-0.200822679826494,1.73371417028319,2.83397661935949,3.98482996655666,6.11870263683473
"Mean",-10.508098138408,-8.51498524126495,-7.34644683988096,-6.25478090377633,-3.9195064698714
"female std",1.42033259003254,2.55604834743037,3.13455472020253,3.58725600462799,3.96235348540684
"male std",0.120256662603065,1.32933319902159,2.34091269091081,3.21925897037171,3.92935034224456
"disp std",2.90874016900247,3.45756111882003,3.69644912348729,3.85574639202255,3.98736520593425
