"","2.5%","25%","50%","75%","97.5%"
"Body",0.953365491431361,2.10955956344434,2.70729135687817,3.37974805251783,4.6254230895752
"DenseFeathers",-0.177288217442948,0.937279892535534,1.61064469945633,2.23804463036788,3.48659669275236
"HeadCrest",-4.91717073254518,-2.80117609603735,-1.88761123129136,-0.999427258873065,0.444961837751775
"Leg",-0.289984262774434,0.932390321554235,1.57810449948793,2.19319975574504,3.28629014937957
"LowerEyeSpots",0.228326916973737,1.37102576958311,2.00259868007233,2.64836339713544,3.72780576452327
"LowerFishtail",0.175623747832621,1.2470982414188,1.86406391911516,2.49931913002713,3.77907300805078
"Scales",-4.41053097194761,-2.55276462138555,-1.80625652798382,-1.0129465624519,0.38015826101078
"UpperEyeSpots",-3.45827266157026,-2.10594254673606,-1.52674486327992,-0.933902801250768,0.589926775195318
"UpperFishtail",-6.72891613650205,-5.21076783940817,-4.46893195412539,-3.80795511260247,-2.57753308337808
"Mean",-3.47461029201521,-2.54528373093448,-2.12195628895228,-1.71885748696344,-0.567285844578549
"female std",0.0295909827776875,0.255607368969763,0.544584933594242,0.98260575915104,2.13333304720798
"male std",0.036675218100008,0.259319700948033,0.616323955692058,1.18397690874829,3.25420695940872
"disp std",2.05542400954617,2.43374233674827,2.6697893869906,2.93882777557688,3.48136610724203
