"","2.5%","25%","50%","75%","97.5%"
"Body",0.581964871333097,3.07847104045394,4.2597059862614,5.49971300457775,8.1128920143678
"DenseFeathers",-3.77834238409063,-0.808820970837368,0.73355471449139,2.23960337569119,4.61135051075389
"HeadCrest",-19.6227914929752,-9.95257753874125,-5.41428298339878,-1.55039030840431,2.46410100366502
"Leg",-0.0999777807891192,2.37886423540932,3.78055896868171,5.0193835798883,7.28241601354133
"LowerEyeSpots",-3.3358948638387,-0.945233100297793,0.347410248753681,1.62709368954975,4.22412104161043
"LowerFishtail",-0.68423357180981,1.66628042031163,2.88557882812507,4.15549882868213,6.82820055158615
"Scales",-17.5456908454882,-8.12442206812648,-4.78808939901969,-2.04225458288047,1.9998411042589
"UpperEyeSpots",-1.86850195348304,0.511908366383291,1.7170297285595,2.88525900919587,5.28004378266267
"UpperFishtail",-6.09114759377209,-3.32066202328544,-1.86618964705448,-0.47474230582285,2.14849772804232
"Mean",-8.3453140440688,-6.72083051908071,-5.784212081897,-4.92730934867667,-3.30316248825197
"male std",0.0545767932703091,0.564668678450252,1.19661586877236,2.12509750652105,3.64973470128861
"disp std",3.30935391273483,3.72224599572949,3.85849009363178,3.93460200987962,3.99130351052567
