"","2.5%","25%","50%","75%","97.5%"
"BlackFluff",-16.8712067879714,-10.5819468013794,-8.3385397553654,-6.45995840566364,-3.40007655125132
"DenseFeathers",-0.606576105859601,0.760046103627152,1.48010724661161,2.10719479624402,3.48377422799161
"Leg",-2.51185567967439,-0.920103384634474,-0.0965520923506209,0.631906733361297,1.97858567370366
"LongFeathers",-5.39344350275948,-3.59958709102159,-2.79895186730984,-1.94636941065251,-0.589782051763205
"LowerEyeSpots",1.72728518447746,2.85127478794318,3.44688964746378,4.06262733352869,5.20867380586806
"LowerFishtails",1.97104648674542,3.20023199272703,3.73702115008778,4.38362784048036,5.78899410152885
"UpperEyeSpots",-2.6462926054117,-1.36791884206689,-0.766803050166086,-0.179151592692039,1.2571119569709
"UpperFishtails",-3.22215655271637,-1.86546082183439,-1.1523482169557,-0.45340232903644,0.847077437261791
"WhitePuff",-1.46916997673497,-0.0850120443268099,0.5826093135495,1.34411821866817,2.63410805544847
"Wing",2.56228547759657,3.8078869772843,4.33574364577865,4.9367477403385,6.17936187075613
"Mean",-10.4210985735985,-8.65839950093606,-7.81338449127715,-6.87076936146068,-5.01368525322562
"female std",1.75406678341586,2.5522748734935,3.11390025007441,3.52731679373581,3.94917772990288
"male std",0.790070517957614,1.90660352668782,2.54901752231976,3.20855222517149,3.91443992789381
"disp std",2.76559518359271,3.13267136949505,3.38205771076473,3.59259713786386,3.90832910364881
